id,name_eg,name_ar,actors_name_eg,actors_name_ar,genres_name_eg,genres_name_ar,poster_url,final_rating
471,ga3alatny mogreman,جعلتني مجرماً,"Ahmed Helmy, Ghada Adel, Hassan Hosny, Riham Abdulghafour, Mahmoud AlBezzawy, Edward","أحمد حلمي, غادة عادل, حسن حسني, ريهام عبدالغفور, محمود البزاوي, إدوارد",comedy,كوميديا,https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtam1FbXZ2UmNtcElQUG1Dam1qeA.jpg,2.946850236
472,el bar el tany,البر التاني,"Mohamed Ali, Abdelaziz Makhyoun, Amr Al Qadi, Afaf Shoaib, Muhammad Mahran, khalid alnajdi","محمد علي, عبدالعزيز مخيون, عمرو القاضي, عفاف شعيب, محمد مهران, خالد النجدي",drama,دراما,https://i.egycdn.com/pic/WmFwZndlY3ZjbWptYm1ZcHVjbWp4bWptbWFtWUVtZw.jpg,2.946330738
473,tgebha kda tgelha kda hya keda,تجيبها كده تجيلها كده هي كده,"Madiha Kamel, Samir Ghanem, Farouk El Feshawi, Layla Olwi, Ibrahim Saafan, Waheid Seif","مديحة كامل, سمير غانم, فاروق الفيشاوي, ليلى علوي, إبراهيم سعفان, وحيد سيف","comedy, drama, old movie","كوميديا, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtam1ZRW1FRWNjTm1tRW12bWRUdm1J.jpg,2.946330738
474,well of the deprivation,بئر الحرمان,"Soad Hosny, Nour El Sherif, Mahmoud El Meleigy, Mariem Fakhr Eldin, Mohye Ismail, Salah Nazmi","سعاد حسني, نور الشريف, محمود المليجي, مريم فخر الدين, محيي إسماعيل, صلاح نظمي","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtRW1wRW12RWN3ZlVUWWJtdm1tbWI.jpg,2.9459692
475,betawqit elqahera,بتوقيت القاهرة,"Nour El Sherif, Mervat Amin, Samir Sabri, Sherif Ramzy, Ayten Amer, Karim Qassem","نور الشريف, ميرفت أمين, سمير صبري, شريف رمزي, أيتن عامر, كريم قاسم","drama, romantic, comedy","دراما, رومانسية, كوميديا",https://i.egycdn.com/pic/WmFwZndlY21tbXZ2TnZtam1qRWNjd1Bja052Y05MYw.jpg,2.945906064
476,al7ast alsab3t,الحاسة السابعة,"Ahmed El Fishawy, Enas Mekky, Rania Kurdi, Amr Al Qadi, Abdelrahman Abo Zahra, Youssef Dawood","أحمد الفيشاوي, إيناس مكي, رانيا الكردي, عمرو القاضي, عبدالرحمن أبو زهرة, يوسف داوود",comedy,كوميديا,https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y21ITmFjbW1tb3dQdk5FbHZ3.jpg,2.944242889
477,el bahr yedehak leh,البحر بيضحك ليه,"Mahmoud Abdelaziz, Najah Al Muji, Shawqi Shamekh, Nahla Salama, Mohamed Lotfy, Othman Abdelmonem","محمود عبدالعزيز, نجاح الموجي, شوقي شامخ, نهلة سلامة, محمد لطفي, عثمان عبدالمنعم","drama, romantic, comedy, old movie","دراما, رومانسية, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtSGN2Y3ZjRWNsbWJtSVB2Y21ydHc.jpg,2.9439530465
478,el qalb laho a7kam,القلب له أحكام,"Faten Hamama, Ahmad Ramzy, Abdelsalam El Nabolsi, Zinat Sedki, Zouzou Nabil, Abd El Fatah El Quossary","فاتن حمامة, أحمد رمزي, عبدالسلام النابلسي, زينات صدقي, زوزو نبيل, عبدالفتاح القصري","romantic, old movie","رومانسية, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtRW1FbWJtdWNtdnZjbVRqbVlwang.jpg,2.9425618525
479,alm7fzt m3aya,المحفظة معايا,"Adel Imam, Noura, Samir Sabri, Omar ElHariri, Ibrahim Abdulraziq, Salah Nazmi","عادل إمام, نورا, سمير صبري, عمر الحريري, إبراهيم عبدالرازق, صلاح نظمي","comedy, drama, old movie","كوميديا, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtVHBibW1FY21MTmptdm1tbWptaHo.jpg,2.9422541055
480,shar3 18,شارع 18,"Ahmed Falawkas, Donia Samir Ghanem, Mais Hamdan, Ashraf Meslehi, Muhammad Zaza, Amr Hassan Youssef","أحمد فلوكس, دنيا سمير غانم, ميس حمدان, أشرف مصيلحي, محمد ظاظا, عمر حسن يوسف","excitement, drama, crime","اثارة, جريمة, دراما",https://i.egycdn.com/pic/WmFwZndlY21tbUVtYm1idnRjRWNtbW1ibXphbW1tRWFtZw.jpg,2.9420167775
481,eskendereya kaman we kaman,اسكندرية كمان و كمان,"Youssef Chahine, Yousra, Amr Abdul Gelil, Zaki Fateen Abdel Wahab, Hesham Selim, Taheyya Kariokka","يوسف شاهين, يسرا, عمرو عبدالجليل, زكي فطين عبدالوهاب, هشام سليم, تحية كاريوكا","CV, drama, old movie","سيرة ذاتية, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbWJtVFRFbWJFY2FQdmN4bW1tWW12Yw.jpg,2.9405408875
482,ana w hoa w hya,أنا وهو وهي,"Fouad ElMohandes, Shwikar, Tawfik El Deken, Soheir Zaky, El Deif Ahmed, Adel Imam","فؤاد المهندس, شويكار, توفيق الدقن, سهير زكي, الضيف أحمد, عادل إمام","drama, comedy, old movie","دراما, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtbXZjbWJtZWNtRXdMY21qeHdMTmI.jpg,2.9400386335
483,al nazzara al sawdaa,النظارة السوداء,"Nadia Lotfi, Ahmad Mazhar, Ahmad Ramzy, Sanaa Mazhar, Abdelkhalek Saleh, Abu Bakr Ezzat","نادية لطفي, أحمد مظهر, أحمد رمزي, سناء مظهر, عبدالخالق صالح, أبو بكر عزت","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtRW1qbXZtYWNQbWptRW1vY21qbUlh.jpg,2.939587019
484,belia we demagho el aliaa,بلية ودماغه العالية,"Mohamed Henidy, Ghada Adel, Saeed Saleh, Hala Fakher, Ahmed Zaher, Mohamed Sharaf","محمد هنيدي, غادة عادل, سعيد صالح, هالة فاخر, أحمد زاهر, محمد شرف","comedy, romantic","كوميديا, رومانسية",https://i.egycdn.com/pic/WmFwZndlY21tbUVtcGptRW1FRWNtYm1UYlBQd1RZeg.jpg,2.9391207095
485,lylt shta2 dafy2t,ليلة شتاء دافئة,"Yousra, Adel Imam, Mahmoud El Meleigy, Nabil Badr, Mohamed Khairy, Waheid Seif","يسرا, عادل إمام, محمود المليجي, نبيل بدر, محمد خيري, وحيد سيف",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbXZtVFlUYkVjbWJtYmx3THR3eHZ3.jpg,2.9388836675
486,lemaza a3yesh,لماذا أعيش,"Shokry Sarhan, Soad Hosny, Mohsen Sarhan, Zouzou Nabil, Kamal Salah El Din, Nagwa Fouad","شكري سرحان, سعاد حسني, محسن سرحان, زوزو نبيل, كمال صلاح الدين, نجوى فؤاد","excitement, Action, drama, old movie","اثارة, اكشن, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZ2Y21ZWWpFY3ZjbVRwRW1wc2ptRQ.jpg,2.936676314
487,khaly mn alkwlystrwl,خالي من الكوليسترول,"Elham Shahein, Ashraf Abdelbaky, Hassan Hosny, Khloud, Khaled Saleh, Tariq Abd AlAziz","إلهام شاهين, أشرف عبدالباقي, حسن حسني, خلود, خالد صالح, طارق عبدالعزيز","Familial, drama","عائلي, دراما",https://i.egycdn.com/pic/WmFwZndlY21tbXZtVHZ2TmFjY05FY3RjdmNLUG1t.jpg,2.9362282065
488,goodbye bonaparte,الوداع يا بونابرت,"Michel Piccoli, Mohsen Mohie Eldein, Mohsena Tawfik, Patrice Chereau, Hoda Soltan, Gamil Rateb","ميشيل بيكولي, محسن محيي الدين, محسنة توفيق, باتريس شيرو, هدى سلطان, جميل راتب","drama, History, old movie","دراما, تاريخ, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZ2Y3ZjbVRFRWNtVElsbW1seHZOZw.jpg,2.936003354
489,mrsyds,مرسيدس,"Menha El Batrawy, Yousra, Zaki Fateen Abdel Wahab, Abla Kamel, Taheyya Kariokka, Saif Abdulrahman","منحة البطراوي, يسرا, زكي فطين عبدالوهاب, عبلة كامل, تحية كاريوكا, سيف عبدالرحمن",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y21qbUVtRUVjbXB2dnR3UHZOdnZ3.jpg,2.9352367015
490,adrenaline,أدرينالين,"Khaled El Sawy, Ghada Abdelrazek, Sameh El Soreity, Mohamed shoman, Eyad Nassar","خالد الصاوي, غادة عبدالرازق, سامح الصريطي, محمد شومان, إياد نصار","drama, excitement, crime","جريمة, دراما, اثارة",https://i.egycdn.com/pic/WmFwZndlY21tbWJtcG1tcEVFY1BhbWptR3dhUHZ3.jpg,2.93489364
491,ismail yassine meets rayya and sekina,إسماعيل يس يقابل ريا وسكينة,"Ismail Yasin, Thoraya Helmy, Negma Ibrahim, Zouzou Hamdi El Hakim, Abd El Fatah El Quossary, Reyad El Kasabgy","إسماعيل يس, ثريا حلمي, نجمة إبراهيم, زوزو حمدي الحكيم, عبدالفتاح القصري, رياض القصبجي","excitement, comedy, old movie","اثارة, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZ2Y21USGNFY21ydGNtYmNOdndMdw.jpg,2.9341249185
492,ali meaza wa ibrahim,علي معزة وإبراهيم,"Osama Abu Al Ata, Ali Sobhy, Nahed Elsebai, Salwa Mohamed Ali, Ahmed Magdy, Gamil Barsoum","أسامة أبو العطا, علي صبحي, ناهد السباعي, سلوى محمد علي, أحمد مجدي, جميل برسوم","Fiction, drama","خيال, دراما",https://i.egycdn.com/pic/WmFwZndlY21qbVltdmNtWWpFY21URXh2Y3ZjbW1tdm12.jpg,2.9335415865
493,lylt al2bd 3la bkyzt wzghlwl,ليلة القبض على بكيزة وزغلول,"Soheir El Bably, Esaad Younes, Youssef Shabaan, Waheid Seif, Ahmad Rateb, Osama Abbas","سهير البابلي, إسعاد يونس, يوسف شعبان, وحيد سيف, أحمد راتب, أسامة عباس","comedy, Adventure, old movie","كوميديا, مغامرة, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbWJtSE5tbW1FY21Zdm1qbUVtbXdUamN3.jpg,2.9328398795
494,ayam w layali,أيام و ليالي,"Abd El Halim Hafez, Eman, Ahmad Ramzy, Kamal Hussain, Mahmoud El Meleigy, Serag Mounir","عبدالحليم حافظ, إيمان, أحمد رمزي, كمال حسين, محمود المليجي, سراج منير","romantic, drama, old movie","رومانسية, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtanZOYm1hY1BtWW1sY1VkQ2o.jpg,2.932505521
495,my wifes dignity,كرامة زوجتي,"Shadya, Salah Zo El Faqqar, Sherifa Mahear, Ragaa AlGeddawy, George Sedhom, Adel Imam","شادية, صلاح ذو الفقار, شريفة ماهر, رجاء الجداوي, جورج سيدهم, عادل إمام","drama, romantic, comedy, old movie","دراما, رومانسية, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtWWp2Y21qRWN4bWp2Y2FLeHhtdg.jpg,2.9320905295
496,revealing the hidden,كشف المستور,"Nabila Obeid, Farouk El Feshawi, Youssef Shabaan, Shwikar, Nagwa Fouad, Aida Abd El Aziz","نبيلة عبيد, فاروق الفيشاوي, يوسف شعبان, شويكار, نجوى فؤاد, عايدة عبدالعزيز","excitement, drama, History, old movie, crime","اثارة, جريمة, دراما, تاريخ, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtdm1ZRW1tRWN3TGNtanZORW1tbWptZw.jpg,2.93129719
497,el sheta eli fat,الشتا اللي فات,"Amr Waked, Farah Youssef","عمرو واكد, فرح يوسف",drama,دراما,https://i.egycdn.com/pic/WmFwZndlY21tbUVtVGptdm1iRWN2Tm1tVEVtdndMY216.jpg,2.9306610275
498,al hob al daee,الحب الضائع,"Soad Hosny, Roshdy Abaza, Zubaida Tharwat, Ali Ben Ayyad, Mahmoud El Meleigy, Hassan Mostafa","سعاد حسني, رشدي أباظة, زبيدة ثروت, علي بن عياد, محمود المليجي, حسن مصطفى","drama, romantic, old movie","دراما, رومانسية, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtWW9OakVjdmNtRXhtYm1waHp4.jpg,2.930117751
499,darb al hawa,درب الهوى,"Madiha Kamel, Yousra, Mahmoud Abdelaziz, Ahmed Zaki, Farouk El Feshawi, Shwikar","مديحة كامل, يسرا, محمود عبدالعزيز, أحمد زكي, فاروق الفيشاوي, شويكار","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtRW12bWJtdkVjbHZjbG1FbXpQdmNs.jpg,2.9299514275
500,warda,وردة,"Ahmed Seleem, Mahmoud Yousuf","أحمد سليم, محمود يوسف","excitement, horror","اثارة, رعب",https://i.egycdn.com/pic/WmFwZndlY21tbUVtYnZjbXB1Y3dkTHRObW12eGw.jpg,2.92817259
501,marriage on the modern way,الزواج على الطريقة الحديثة,"Soad Hosny, Hassan Youssef, El Deif Ahmed, Samir Ghanem, George Sedhom, Mohamed Reda","سعاد حسني, حسن يوسف, الضيف أحمد, سمير غانم, جورج سيدهم, محمد رضا","comedy, Music, old movie","كوميديا, موسيقي, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y21idmNtdWNtYm1tUFBsbUhOag.jpg,2.927967979
502,khareg elkhedma,خارج الخدمة,"Ahmed El Fishawy, Sherein Reda, Karim Mahmoud, Mai Al asar, Mohamed Farouk","أحمد الفيشاوي, شيرين رضا, كريم محمود, مي الأعصر, محمد فاروق شيبا","drama, excitement","دراما, اثارة",https://i.egycdn.com/pic/WmFwZndlY21tbUVtcFRZYWNQY05FeHdUQ2ptRQ.jpg,2.927474096
503,arees mirati,عريس مراتي,"Ismail Yasin, Lola Sedky, Abdelsalam El Nabolsi, Zinat Sedki, Fayza Ahmed, Tawfik El Deken","إسماعيل يس, لولا صدقي, عبدالسلام النابلسي, زينات صدقي, فايزة أحمد, توفيق الدقن","comedy, drama, old movie","كوميديا, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtcEVtRW11Y21qbWJtemFsUGNOZw.jpg,2.9273698245
504,hamati malak,حماتي ملاك,"Ismail Yasin, Mary Moneib, Amal Farid, Youssef Fakhr El Din, Khayria Ahmed, Kamal Hussain","إسماعيل يس, ماري منيب, آمال فريد, يوسف فخر الدين, خيرية أحمد, كمال حسين","comedy, excitement, old movie","كوميديا, اثارة, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtcHBZbUVjYW1tUGFtYm12bW1tdg.jpg,2.9273698245
505,geddo habiby,جدو حبيبي,"Bushra, Mahmoud Yassine, Lobna Abdelaziz, Ahmed Fahmi, Hassan Mostafa, Youssef Dawood","بشرى, محمود ياسين, لبنى عبدالعزيز, أحمد فهمي, حسن مصطفى, يوسف داوود","drama, romantic, comedy","دراما, رومانسية, كوميديا",https://i.egycdn.com/pic/WmFwZndlY21tbUVtVHBqdmNFY3ZOdm1qYVBtbW1MYw.jpg,2.926594925
506,qatel ma qtlsh had,قاتل ما قتلش حد,"Adel Imam, Athar El Hakeim, Eman, Omar ElHariri, Salah Nazmi, Aziza Helmy","عادل إمام, آثار الحكيم, إيمان, عمر الحريري, صلاح نظمي, عزيزة حلمي",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbUVtdnZOWW1FY21wZk5tbW1sbVRi.jpg,2.9265903455
507,day of my life,يوم من عمري,"Abd El Halim Hafez, Zubaida Tharwat, Abdelsalam El Nabolsi, Mahmoud El Meleigy, Zaki Tolaimat, Zouzou Madi","عبدالحليم حافظ, زبيدة ثروت, عبدالسلام النابلسي, محمود المليجي, زكي طليمات, زوزو ماضي","Music, romantic, old movie","موسيقي, رومانسية, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbWJtWXZtanZSY3ZOdmNORVBtbW1qbWc.jpg,2.9262988315
508,sfa7 alnsa2,سفاح النساء,"Fouad ElMohandes, Shwikar, Mohamed Reda, Tawfik El Deken, Mimi Shakib, Hassan Zayed","فؤاد المهندس, شويكار, محمد رضا, توفيق الدقن, ميمي شكيب, حسين زايد","comedy, excitement, old movie, crime","كوميديا, جريمة, اثارة, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtWVlFbWJFY21mdGNhbWJjTkNq.jpg,2.926135814
509,waraa al shams,وراء الشمس,"Nadia Lotfi, Roshdy Abaza, Shokry Sarhan, Mahmoud El Meleigy, Mona Gabr, Salah Mansour","نادية لطفي, رشدي أباظة, شكري سرحان, محمود المليجي, منى جبر, صلاح منصور","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y21tbWJ2UmN4bG1qeHhsY05n.jpg,2.926003279
510,the pretty mothers in law,الحموات الفاتنات,"Kariman, Kamal El Shennawy, Ismail Yasin, Mary Moneib, Mimi Shakib, Abdelsalam El Nabolsi","كريمان, كمال الشناوي, إسماعيل يس, ماري منيب, ميمي شكيب, عبدالسلام النابلسي","comedy, old movie","كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtbW1vY3ZjRWN2Y2xtYlB3Q2ptSWw.jpg,2.926003279
511,the dancer and the politician,الراقصة والسياسي,"Nabila Obeid, Salah Kabil, Mustafa Metwalli, Farouk Falawkas, Roshdy El Mahdy, Saeed Al Saleh","نبيلة عبيد, صلاح قابيل, مصطفى متولي, فاروق فلوكس, رشدي المهدي, سعيد الصالح","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbWJtcHBFbUVFY3dUbWxtdmNOVGR6.jpg,2.9254969125
512,lahn alwafa,لحن الوفاء,"Shadya, Abd El Halim Hafez, Zouzou Nabil, Hussein Riad, AbdelWareth Asar, Hassan El Baroudy","شادية, عبدالحليم حافظ, زوزو نبيل, حسين رياض, عبدالوارث عسر, حسن البارودي","drama, Music, Adventure, old movie","دراما, موسيقي, مغامرة, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZ2Y21wcGFjUHdUYm1qeHZrdGM.jpg,2.924994578
513,la waqt lilahabi,لا وقت للحب,"Khairy El Kalioby, Salah Gaheen, Faten Hamama, Abdallah Gheith, Badr Nofal, Roshdy Abaza","خيري القليوبي, صلاح جاهين, فاتن حمامة, عبدالله غيث, بدر نوفل, رشدي أباظة","drama, romantic, old movie","دراما, رومانسية, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtdnZORW1hY21tdk5wSVBtbW12dmM.jpg,2.9242996815
514,iismaeil ys fi altayaran,إسماعيل يس في الطيران,"Ismail Yasin, Nagwa Fouad, Reyad El Kasabgy, Abdelmonem Ibrahim, Shafik Nour El Din, Mohamed Shawky","إسماعيل يس, نجوى فؤاد, رياض القصبجي, عبدالمنعم إبراهيم, شفيق نور الدين, محمد شوقي","comedy, romantic, old movie","كوميديا, رومانسية, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtYnZObW1lY2NOYm1qbWJ2d3hja3c.jpg,2.9237721385
515,al garima al dahika,الجريمة الضاحكة,"Ahmad Mazhar, Soad Hosny, Mahmoud El Meleigy, Abdelmonem Ibrahim, Mimi Shakib, Mohamed Reda","أحمد مظهر, سعاد حسني, محمود المليجي, عبدالمنعم إبراهيم, ميمي شكيب, محمد رضا","comedy, old movie, crime","جريمة, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtdnZOdm1lY2xtamxtdnZjbW1tcEU.jpg,2.9236429335
516,anbar,عنبر,"Anwar Wagdi, Layla Mourad, Ismail Yasin, Mahmoud Shoukoko, Elias Moaadab, Stephan Rosty","أنور وجدي, ليلى مراد, إسماعيل يس, محمود شكوكو, إلياس مؤدب, إستيفان روستي","Music, old movie","موسيقي, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtYm1wcGFjY05wVGptRWxjd0s.jpg,2.9236429335
517,al abwab al moghlaka,الأبواب المغلقة,"Mahmoud Hemeida, Sawsan Bader, Ahmed Azmy, Manal Afifi, Ahmed Fouad Selim, Maher Essam","محمود حميدة, سوسن بدر, أحمد عزمي, منال عفيفي, أحمد فؤاد سليم, ماهر عصام",drama,دراما,https://i.egycdn.com/pic/WmFwZndlY21tbWJtVG1tRW1iRWNjVVRtYXZ0d2FL.jpg,2.9232742155
